Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Population,Incident_Rate,Case_Fatality_Ratio
Vastra Gotaland,Sweden,58.2528,13.0596,143550,2212,0.0,141338.0,1725880.9999999998,8317.49118276405,1.5409265064437478
Vaupes,Colombia,0.8554,-70.812,1161,13,1141.0,7.0,40797.0,2845.7974851091994,1.119724375538329
Veneto,Italy,45.43490485,12.33845213,382838,10625,333516.0,38697.0,4905854.0,7803.697378682692,2.7753253334308505
Veracruz,Mexico,19.1738,-96.1342,57794,8852,0.0,48942.0,8539862.0,676.7556665435577,15.316468837595599
Vermont,United States,44.15949579857143,-72.68438070571429,19263,227,0.0,0.0,623989.0,3087.073650336785,1.1784249597674297
Vichada,Colombia,4.4234,-69.2878,1440,23,1397.0,20.0,107808.0,1335.7079252003562,1.597222222222222
Victoria,Australia,-37.8136,144.9631,20484,820,19664.0,0.0,6629900.000000001,308.9639361076335,4.003124389767623
Vinnytsia Oblast,Ukraine,49.2331,28.4682,57101,1059,35058.0,20984.0,1560394.0,3659.3962806829554,1.8546085007267823
Virgin Islands,United States,18.3358,-64.8963,2907,26,0.0,0.0,107268.0,2710.0346794943507,0.8943928448572412
Virginia,United States,37.56615032526316,-78.51371173503759,618976,10252,0.0,0.0,8535519.0,7251.7675843730185,1.6562839270020162
Vladimir Oblast,Russia,56.0503336,40.6561633,29981,997,27038.0,1946.0,1378337.0,2175.1574542365183,3.325439444981822
Volgograd Oblast,Russia,49.6048339,44.29035820000001,53623,955,51314.0,1354.0,2521276.0,2126.8199118224265,1.7809522033455796
Vologda Oblast,Russia,60.0391461,43.1215213,42714,902,39805.0,2007.0,1176689.0,3630.0160875133533,2.1117198108348547
Volyn Oblast,Ukraine,50.7472,25.3254,46674,768,40552.0,5354.0,1035330.0000000001,4508.12784329634,1.6454557141020696
Voronezh Oblast,Russia,50.9800393,40.15065070000001,75155,2401,69769.0,2985.0,2333768.0,3220.3286702020077,3.1947308894950432
W.P. Kuala Lumpur,Malaysia,3.139,101.6869,37819,118,36631.0,1070.0,1778400.0000000002,2126.57444894287,0.31201248049922
W.P. Labuan,Malaysia,5.2831,115.2308,2327,12,2282.0,33.0,99400.0,2341.046277665996,0.5156854318865491
W.P. Putrajaya,Malaysia,2.9264,101.6964,1142,8,1102.0,32.0,105400.0,1083.4914611005693,0.7005253940455342
Wakayama,Japan,33.911879,135.505446,1287,18,1151.0,118.0,924933.0,139.1452137614292,1.3986013986013985
Wales,United Kingdom,52.1307,-3.7837,209345,5507,0.0,203838.0,3138600.0,6670.012107308991,2.6305858749910436
Wallis and Futuna,France,-14.2938,-178.1165,401,4,44.0,353.0,15289.0,2622.800706390215,0.997506234413965
Washington,United States,47.23378642,-120.7192204153846,363006,5243,0.0,0.0,7614893.0,4767.053194312776,1.4443287438775116
West Bengal,India,23.814082,87.979803,586915,10329,570811.0,5775.0,99609302.99999999,589.2170533509305,1.7598800507739623
West Virginia,United States,38.81425370672727,-80.61745451327272,141738,2676,0.0,0.0,1792147.0,7908.837835289181,1.8879905177157854
Western Australia,Australia,-31.9505,115.8605,944,9,918.0,17.0,2630600.0,35.88534934995818,0.9533898305084746
Wisconsin,United States,44.39514349486112,-89.79797998097223,636041,7315,0.0,0.0,5822434.0,10923.970971590232,1.1500830921277088
Wyoming,United States,43.086885505217396,-107.15324220434782,56310,700,0.0,0.0,578759.0,9729.438332708432,1.2431184514295863
Xinjiang,China,41.1129,85.2401,980,3,977.0,0.0,25852345.0,3.7907586333077328,0.30612244897959184
Yamagata,Japan,38.448396,140.102154,948,17,596.0,335.0,1077666.0,87.96788615396608,1.7932489451476792
Yamaguchi,Japan,34.201190000000004,131.573293,1418,43,1349.0,26.0,1358335.9999999998,104.3924330946099,3.0324400564174896
Yamalo-Nenets Autonomous Okrug,Russia,67.1471631,74.3415488,37991,407,36554.0,1030.0,538547.0,7054.35180216397,1.0713063620331131
Yamanashi,Japan,35.612364,138.61148899999998,969,19,938.0,12.0,810956.0,119.48860357405334,1.9607843137254901
Yaroslavl Oblast,Russia,57.77819760000001,39.0021095,36094,482,34427.0,1185.0,1265684.0,2851.73866462719,1.3354020058735525
Yucatan,Mexico,20.7099,-89.0943,35103,3348,0.0,31755.0,2259097.9999999995,1553.850253508259,9.537646355012393
Yukon,Canada,64.2823,-135.0,74,1,71.0,2.0,42986.0,172.1490717908156,1.3513513513513513
Yunnan,China,24.974,101.487,247,2,230.0,15.0,47209276.99999999,0.5232022511168727,0.8097165991902834
Zabaykalsky Krai,Russia,52.248521,115.956325,41050,590,39556.0,904.0,1072806.0000000002,3826.414095372322,1.4372716199756395
Zacatecas,Mexico,22.7709,-102.5832,28912,2658,0.0,26254.0,1666426.0,1734.970529744495,9.193414499169895
Zakarpattia Oblast,Ukraine,48.6208,22.2879,54045,1306,40720.0,12019.0,1256802.0,4300.200031508542,2.416504764548062
Zaporizhia Oblast,Ukraine,47.8388,35.1396,78386,1415,69207.0,7764.0,1705836.0,4595.166241068895,1.8051692904345162
Zeeland,Netherlands,51.47936,3.861559,20788,222,0.0,20566.0,383488.0,5420.769359145527,1.067923802193573
Zhytomyr Oblast,Ukraine,50.2547,28.6587,71032,1202,51438.0,18392.0,1220193.0,5821.374159661627,1.692195067012051
Zuid-Holland,Netherlands,51.937835,4.462114,300189,3994,0.0,296195.0,3708696.0,8094.192675808425,1.330495121406847
